ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_1010238856104089,"Protesters are burning flags in the streets and Democrats are encouraging it. Donald Trump wants Congress to pass a BAN on flag-burning, but Democrats have blocked it!  Ronald Regan once said that “When we honor our flag we honor what we stand for as a Nation – freedom, equality, justice, and hope.”  Radicals have launched a full-on assault on all of those values, and it’s time for us to show the bullies that real Americans stand for the flag!  Sign this petition to show the Democrats that Americans patriots honor our flag! PETITION: 1 100,000 AMERICANS WHO STAND FOR THE FLAG [ADD YOUR NAME]  Conservative Institute The Conservative Institute conservativeinstitute.org What's your Vote? Sign the petition",0,0,0,0,0,0,1,0,0
x_1027255694400194,"URGENT POLL FOR DEMOCRATS | We need 2,656 more people in your area to tell us if they’ll vote for Joe Biden and Kamala Harris – but your response is missing. Tell us before 11:59 p.m. – will you vote for Joe Biden and Kamala Harris? MIDNIGHT DEADLINE 7,344 responses of 10,000 VOTE NOW  Democratic Governors Association (DGA) Democratic Governors Association polling.dga.net URGENT POLL: Will you vote for Joe Biden and Kamala Harris? Official Democratic Poll: Eligibility expires at 11:59 p.m.",0,0,0,0,0,0,1,0,0
x_408728530125893,John James is a defender of freedom and will protect your right to self-defense. Vote for freedom. Vote John James for Senate.  on James knows what it means to serve in two fights end into the sent to the fence Second Amendment vote John James for NRA Institute for Legislative Action NRA Victory Fund www.nrapvf.org  ,0,0,0,0,0,0,0,1,1
x_786620098567781,Doug Collins never wrote a single pro-life bill while in Congress.   Georgia United Victory Georgia United Victory   ,0,0,0,0,0,0,0,0,1
x_1018529531944628,The World's Greatest Economy is Coming Back...and Joe Biden would Shut it Down  The world's greatest economy is coming back. But Joe Biden could wreck it. I would shut it down or Worse. Guess what if you like me I could have you your taxes are going to be raised not cut. The man just doesn't have a clue. America First Action America First Action american-herald.com Biden doesn't have a Clue Kill your Jobs...Raise your Taxes,0,0,0,0,0,0,0,1,1
x_1445921338926776,Introduce young readers to U.S. Senator and vice presidential nominee Kamala Harris with this New York Times bestselling picture book. KAMALA and MAYA'S BIG IDEA MEENA HARRIS Instrated by RAMIREZ GONZALEZ  HarperKids Books HARPERCOLLINS PUBLISHERS LLC harpercollins.com A story for young activists Start reading,0,0,1,0,0,0,0,0,0
x_1458211037718586,"Hey Florida — make your plan to vote early and do it today!  Head to iwillvote.com/fl to make your plan to vote early.  Don’t delay — make your plan to vote early today!  Hey Florida's, Joe Biden. Voters are already receiving their ballots in the mail and I'm asking you, I'm asking, you not just to vote for me, for president. But to make a plan to vote and ask you to make a decision about how, when and where are you going to vote? You can vote early to call five, friends or family members and ask them to do the same thing. So go to iwillvote.com and make a plan to vote early and do it today. Joe Biden BIDEN FOR PRESIDENT iwillvote.com Florida: Make a plan to vote early! Don’t wait, make a plan to vote early!",0,0,0,1,0,0,0,0,1
x_1043180812793471,"I know I ask a lot of you. But that debate really put things into perspective. We have to get this guy out of there.  Look, the polls are tighter than we need them to be, and the Republicans are spending a lot of money in key swing states. I don’t want to wake up the morning after Election Day with any regrets thinking we could have done more. That’s why I have to ask you once again: will you chip in $10 right now to defeat Trump and the GOP? DEI IDEN BI MF MY DIDEN BIDEN PRESIDE D D BIDEN ESI SI N BID NEW HAMPSHIRE PRESS RULH Text NN to 30330 JOEBIDEN.COM/VICTORY PAID FOR BY BIDEN VICTORY FUND BIDEN VICTORY FUND  Joe Biden BIDEN VICTORY FUND secure.actblue.com Rush a contribution to defeat Trump & the GOP Your donations are critical in this final stage of the election. Donate at JoeBiden.com/victory.",1,0,0,0,0,0,0,0,0
x_274128647153562,"New Poll: MARK KELLY COULD LOSE THE ARIZONA SENATE RACE! Mark Kelly - 42%, Martha McSally - 42%. This is a MUST-WIN race for Democrats if we want to retake the Senate. We need to make sure Mark has everything he needs to stay competitive! Chip in today and we’ll 350% match your donation!   314 Action 314 ACTION FUND secure.actblue.com Mark Kelly needs your help! (350% MATCH) ",1,0,0,0,0,0,0,0,0
x_1005923079870531,"Love our President? Show your support of President Donald Trump loud & proud through November with Trump 2020 Yard Signs!"","" "","" "","" "","" "",""  LARGE SIZE ONE NATION UNDER GOD TRUMP 2020  I Love My Freedom I Love My Freedom store.ilovemyfreedom.org"","""","""","""","""","" I Love My Freedom"",""Law & Order Trump Yard Sign"",""Trump 2020 Yard Sign"",""God Guns & Trump Yard Sign"",""Trump 2020 MLCA Yard Sign"",""One Nation Under God Trump Yard Sign ",0,0,1,0,0,0,0,0,0
x_345317123462137,I would greatly appreciate your vote for Vermont House! Scott BECK I KNOW ST. JOHNSBURY FOR VERMONT HOUSE SCOTTBECKSTJ.COM PAID FOR BY SCOTT BECK FOR HOUSE  Scott Beck StJ Scott Beck for House   ,0,0,0,0,0,0,0,0,1
x_1002529823584722,"Take our survey for a chance to win $500! It only takes a few minutes and it gives you the opportunity to make your voice heard:    Do you approve or disapprove of Donald Trump's job performance as President?    No purchase required, see terms & conditions linked on landing page for more details."",""Take Poll"",""Take Poll"",""Take Poll"",""Take Poll"",""Take Poll I STRONGLY APPROVE TAKE POLL  Public Opinion Research Group Public Opinion Research Group, Inc "","""","""","""","" Public Opinion Research Group"","" "","" "","" "","" "",""  ",0,0,0,0,0,1,0,0,0
x_1192009501170043,Sign the petition to say NO to Joe Biden! A vote for Joe Biden is a vote for Socialism. We can't let the Socialists win. Pledge to defeat Joe Biden this November. ADD YOUR NAME: Joe Biden is a BAD CHOICE for President SIGN THE PETITION  CFG Action Club for Growth Action clubforgrowthadvocacycenter.com Sign Now > Take Action,0,0,0,0,0,1,0,0,1
x_257073999056093,"Proud to have earned the recommendation of the Tampa Bay Times! Julie JENKINS RECOMMENDED BY Tampa Bay Times ""Jenkins has the ability to bring together disparate from chambers of commerce to the Sierra groups, Club. She has a long history of helping small businesses survive and of ensuring that average people are heard. The Times Editorial Board recommends Julie Jenkins.""  Julie Jenkins For State Representative Julie Jenkins, Democrat for Florida House District 60 tampabay.com Vote Julie Jenkins for Florida House District 60 Vote on or before November 3rd",0,0,0,1,0,0,0,1,1
x_2807552509491316,"Lee County needs leaders who will actually fight to increase fair and attainable housing opportunities for all who want it. Shawn Williams is that leader.  Vote for Shawn Williams through November 3rd. #HD78 VOTE FOR SHAWN WIL .L LIAMS FOR FLORIDA HOUSE DISTRICT 78  Shawn Michael Williams Democratic Candidate for Florida House District 78 Shawn Michael Williams Democratic Candidate for Florida House of Representatives, District 78   ",0,0,0,0,0,0,0,0,1
x_1605835342927701,"This is a hard post to write -- but Democrats are about to lose their only chance to block far-right judge Amy Barrett from the Supreme Court. Even worse, NO ONE is donating to our campaign to STOP her.  We need $400,000 in the next 36 hours or our campaign to block Barrett is over (NO!!). Trump will get another life-time appointment and Americans will live with the consequences for DECADES. We’re BEGGING, and generous donors are 500%-Matching ALL donations until midnight. Rush $10 right now to SAVE the Supreme Court. Donate NOW >> LIVE 500%-MATCH ACTIVE URGENT DONATIONS NEEDED BLOCK AMY CONEY BARRETT FROM THE SUPREME COURT 500%-MATCH $10  Stop Republicans Stop Republicans secure.actblue.com We’re BEGGING!! $400,000 or it’s OVER",1,0,0,0,0,0,0,0,0
x_762747111240718,"Our families deserve better! Kate Brophy McGee has had 8 years to represent the residents of LD 28, but she has fallen in line with Trump and represents her own interests. WOMEN FOR trump UNIVERSITY CLUB PHOENIX KATE BROPHY McGEE WRONG ON EDUCATION  Arizona's Future The Future We Want. Major Funding by Citizens for Accountable Government. Not authorized by any candidate. firebrophymcgee.com Kate Brophy McGee - Wrong for LD28 State Senator Kate Brophy McGee has had 9 years to represent the residents of Legislative District 28, but Kate Brophy McGee has fallen in line with Trump Republicans and represented her own interests. ",0,0,0,0,0,0,0,1,1
x_277169720256728,"🇺🇸 Show Support for President Trump ✔️ Texas For Trump Can Coolers 👉 Quantities Extremely Limited 🦅 Ships From The Good Old USA TRUMP 2020 TRUMP 2020. KEEP AMERICA GREAT?  Republican Dogs Republican Dogs republicandogs.com Texas For Trump Limited edition Texas For Trump multipurpose can coolers can hold beer or soda and are great for BBQs, outdoor parties or festivals, branding fundraisers or events, DIY projects, camping or fishing, enjoying beach picnics, and much more. Design: Texas For Trump Brand: Republican Dogs Quantity: 4 Can...",0,0,1,0,0,0,0,0,0
x_337467747441550,Trump & DeVos are failing public schools. ​  Contact your school board and #demandsafeschools   NEA Today National Education Association educatingthroughcrisis.org Safe & Successful Schools Students Need You NOW,0,1,0,0,0,0,0,1,1
x_1054131055019680,"FILL THAT SEAT!  Justice Ruth Bader Ginsburg was an amazing woman who led an amazing life. The President is right, we have an obligation to fill the vacancy on the Supreme Court, without delay!  At this critical moment, he’s counting on his STRONGEST supporters, like YOU, to step up and Make America Great Again!  FOR THE NEXT HOUR: ALL GIFTS 800%-MATCHED! PROTECT THE SUPREME COURT RESPOND NOW  Women for Trump TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE winred.com ALL GIFTS 800%-MATCHED DONATE NOW >>>",1,0,0,0,0,0,0,0,0
x_365758194480369,"“Nearly 100,000 people in the 26th Congressional District are enrolled in the Affordable Care Act, also known as Obamacare, the health insurance plan that overhauled individual health insurance markets.” Carlos Gimenez wants to repeal the ACA. Debbie Mucarsel-Powell wants to improve and expand it.   Working America Working America miamiherald.com In Miami’s tightest U.S. House race, Gimenez, Mucarsel-Powell differ sharply on policy When Miami-Dade Mayor Carlos Gimenez walked inside the Homestead Detention Center last year during the height of the national controversy over the Trump administration’s family separation policy on immigration, he made a point of speaking to the children alone and in Spanish.",0,0,0,0,0,0,0,0,1
x_2689363141281056,"The Left is seriously worried I’m going to defeat Maxine Waters and that’s why they’re about to spend millions attacking me. I need your help to balance the scales – not just to fight back, but to end Maxine’s 30-year career in Congress that is filled with hate and absent of results. Will you donate $5 right now?  Meet your calling a black conservative Navy, veteran and Republican. After joining the military. He saw socialist policies, destroying his hometown and more poverty and James, so, he walked away from the Democratic party South Central, LA deserves, a leader who will bring back value and opportunity. That's why Joe Collins is running to defeat radical leftist, Maxine Waters. My name is Joan Collins, and I approve this message. Joe Collins JOE COLLINS FOR CONGRESS secure.joecollinsforcongress.com Donate $5 or More Today! Stand with Joe!",1,0,0,0,0,0,0,0,1
x_1168996890168222,Steve Daines: - Jobs to China - Money to corporations - Nothing for Montana  Steve daines talk on China is cheap. It's his actions that cost us Danes open factories in China as his company laid off Americans in Washington. He gave tax breaks to companies moving jobs to China and when covid hit you pushed a 500 billion Dollar corporate bailout with hundreds of millions going to Chinese companies Danes actions jobs to China money to corporations. Nothing for Montana SMP is responsible for the content of this advertising. Montana True SMP montana-true.com Daines’ talk on China is cheap But his actions cost us,0,0,0,0,0,0,0,1,1
x_1559341927596264,"Hear my thoughts on the recall and politics in general. I also give a nice shoutout to @[516459655505626:274:Congressman Bryan Steil] for his work in helping secure Kenosha around the 8-minute mark.  #SavingWisconsinTogether  wichmannforgovernor.com  Everyone Jonathan Wakeman cure. I want to start off this podcast by seen this. This video of podcast is not meant to cause any Discord within the Republican party. It's merely just my take or comment on was already been initiated and put out there. The recall took me by surprise as well in my gut. I felt at some point. The citizens would kind of reached their limit with Tony eavers and want to get him out and I can totally understand that. I also felt the timing wasn't, you know, is off a little bit because of November elections here. What would Trump after that was all done and completed great, you'll go to it but it seems like that set of pressure has built up to me. So great that the people are just never done with it. So what is done is done, it sits out there and it is what it is. I'm a podcast as a response cuz I'm like I said my inboxes lighting up with people.Give me all the different questions. So I wanted to clarify a few things. My initial intent and focus is always still going to be on the 2022 campaign. As as as my was original goal. Obviously if the signature requirement is met, I have said that I am. Will you be willing to run in that for sure throw my hat into the funeral recall race there as well. But right now, I'm still focusing on 2022. I want to tell I want to come and go over. Why I feel this. This is happening really. We are stuck in a two-party system and both of these systems are big machines, and there's a lot of money involved in politics, in this has been my own personal frustration. So, while I am a candidate running for governor. At the same time, I am also a taxpayer. I am a business owner. I am a citizen, a law-abiding citizen, right? So I share all of your same concerns and it's something I thought about, you know, for the last 10 years, as I've watched the machine grind on thePeople. That's what it's doing. Its grinding on. We the people on our backs. Okay, and what do you like it or not? There is a club. There is a club on both sides with into the tee sheet party. Okay, and if you're not in that inner circle, you don't get those nice advantages of what I mean. By the what are the advantages that tens of millions of dollars to push your name and brand new campaign across the state. So everyone will know you and and the trying to buy your love and this is the best person, right? That's ridiculous. That if you have to advertise a product continuously, you know, on TV, it probably isn't really that great of a product. But the product that sells via word-of-mouth, like wildfire, people are sharing, how you got check this out. It's an amazing product. Look, what, you know, a great results with it. That's a real good product ramps. And so that's how I'm framing what I'm doing. And that's who I am. I'm trying to bring the best product. The best ideas and the best idea the actual ability.Execute on these ideas. Okay, I'll forward the benefit of we the people that's it. So, you know, at the end of the day, my whole soul focus and interest lies on you. And so, going back to the recall, you know, listen, America is under attack by, you know, as very serious ideology of socialism, and they won't take it further into communism. We also have some fascism. There's a lot of isms in hair that aren't good, right? Really, really far away from the founding fathers and how we set the stuff is in power. Write the question is, what is the right time frame to remove that person? Well, the systems in a way to years and we'll see what happens there. So many people in the state of Wisconsin that don't have two months to wait, they need strong leadership. Making the right decisions so that they can restore their lives. They can have their get their jobs.At the store. So I can come there. The place to live a security right security from from terrorists. Burning down their cities and places of work in businesses. They don't have two years to wait. So while it might be nice to wait for a certain party tooth, hand-select the next person to put in these positions. All right, kind of an odd. When can I tell ya? It's your turn now, right? Cuz you're in the club, the people don't have that kind of time. They're not thinking that way. And I, I relate to them. I understand that, you know, and so, so that's why I think the people kind of reached their limit from excessive lock down to the mask, mandates to Kenosha. Bernie said that he's not bringing peace to the city. Law enforcement is under extreme pressure. Their hands are tied. They're only be reactive and proactive and I did a video podcast. Sorry podcast on how to be more proactive to help our officers and head off these.You know, these people hate when I say the term protest is not protest taters and that's right, you know, is it from burning down the building? And that's, that's what we need to do. So the people under so much pressure. And again, The Establishment on both side. They don't care about you. They really just don't care because there's so much money flowing through the hands of these organizations and government itself government was never meant to be this large. That's it. Done. Never meant to be this large. We're supposed to have a small little efficient government to offer the basic call the basic necessities to society to fulfill the basic infrastructure needs that we need to ShopRite and of course the security security of our nation. And of course our cities and stuff like that apart from that everything else, the free market needs to handle and why that's important becauseWow, we live on upper Earth that has financed financed resource. It's okay. There's only so many tangible physical thing that we all can divvy up and share. The problem has become is when you enter into Central Banking and Finance in a Wall Street, they did create out of thin air. They digitized what they call it would be considered currency. So we, we know we have a national debt of trillions of dollars. Right? Are there trillions of the, you know, I don't know how was right on the planet and they like the limit and how many people we have to sustain and ensure all the different resources. You can put in a quadrillion digit number into computer. It doesn't mean anything translated into the real economy, real world. The Wall Street Stock Market goes Higher and Higher and Higher and certain politicians brag about how high wall Street's going. People on Main Street in working their jobs, or they lost her job. They don't care.Not participating in the stock market. They're not getting any benefit from it. Right? So we don't care about it. They're hurting and they don't, they don't have any access to that. So between our politicians and and our leadership versus The Working Man and the Main Street, huge disconnect and design on purpose accident. I don't know. You can theorize about that all day long. I have my own ideas on how that's happened. But I won't get into in this podcast going back to the recall, you know, what is done is done. It's the paperwork has been filed, its out there. It's happening. We'll see how it progresses again, my team and I were still focusing on 2022, but it's the signature should, you know, if we should get the amount, the signatures are great. I'm happy to get in there and run against Tony eavers Bryce, wanted to put this out there. So you guys can understood my thoughts. And I don't, like I said, I understand where everyone's coming from. Everyone is at the boiling point of frustrated, we had violence on the streets inKenosha, you know, actual gunshot people died here. So it's serious. And I think a lot of this was, especially on the Republican side. As I don't, there's a lot of failure to move. I mean, very few. People were even coming out with certain statements and doing anything as a people wanted. Like why aren't we check what's going on with the Democratic party? Why are we not checking Tony eavers? Why does seem like he has free reign to do whatever he wants, right? He's out of control. And so the people are like well heck, if I left officials aren't going to do it. Then I guess we're going to have to do it ourselves and that's what it came to.I do want to give a shout out to Brian style. Very impressed with what he did there. He's told the story about what happened with Kenosha and how he called the Inkster call the Main Line, the White House and finally got through the present himself and was asking for resources to help, you know, secure Kenosha and very impressed with that. Brian is a go-getter and a man of action. I like that about him and Blake that he demonstrated that that you know, he was willing to do that at all cost. So might you know, I'm very, very impressed and I just want to say nice job. Brian. I I know I shook your hand and told you that in person at the chicken burn, but I wanted to make that public as well. We need more people like that in the party that are willing to get proactive immediately and do what's right for the people of Wisconsin. No matter what. So, again to talk with you further. I know we didn't get a chance to talk too much at the chicken, burn your busy guy, but if you ever can make some time for me.Love to chat with you about economic specifically in the federal level. So what that hope everyone is doing well. Have a great day, and I'll talk to you later. Jonathan Wichmann for Wisconsin Governor 2022 Jonathan Wichmann For Wisconsin Governor  My Thoughts on the Recall ",0,0,0,0,0,0,0,1,1
x_340338673733525,Jobs !!! West Virginia needs more jobs and a more diverse economy. I'll bring fresh ideas to Charleston based upon my economic development experience from around the mid-Atlantic. The WV Chamber of Commerce has ENDORSED me based upon my qualifications. I'd appreciate your vote on November 3. #VoteRiley #RileyForHouse Endorsed! WEST VIRGINIA Chamber of Commerce Political Action Committee PAID FOR THE COMMITTEE TO ELECT CLAY FILEY RILEY For House of Delegates DREW COMEROY TREASURES  Riley for WV House Clay Patrick Riley   ,0,0,0,0,0,0,0,0,1
x_356661055481450,"""Choosing our leaders isn't about party, it's about compassion, intelligence, and drive. Join me in voting for Kathy Knecht. She is a leader I trust."" Bob Barrett, Former Mayor of Peoria & Vietnam Veteran  I'm Barbara. I'm a Vietnam veteran and former mayor of the city of Peoria choosing. Our leaders isn't about part fashion intelligence and dry join me in voting for Cathy connection. I trust Elect Kathy Knecht for AZ House Kathy Knecht for State Representative-LD21. Authorized by Kathy Knecht.   ",0,0,0,0,0,0,0,0,1
x_1099490280467635,"Voting is the ONLY way to take down Trump. It’s now or never."",""Votar es la ÚNICA manera de derrotar a Trump. Es ahora o nunca.  Nobody wants to take care of Mia president and water. Thanks. We the People 2020 Priorities USA Action. 202-455-8428. Not authorized by any candidate or candidate's committee.  Vote!"",""¡Vota! Defeat Trump. Save America."",""Derrota a Trump. Salva a EE.UU.",0,0,0,1,0,0,0,0,1
x_1078405035926818,"Every tax-paying American would bear the burden of Biden’s massive and costly tax plan ❌ Joe Biden's Tax Plan Is Too Risky ""Biden's always raised it's taxes, what he'll do now"" -Robin PAID FOR BY AMERICA FIRST ACTION. INC.  America First Action America First Action american-herald.com Taxes Will Be Raised Biden Will Raise YOUR Taxes",0,0,0,0,0,0,0,1,1
x_1601063540097073,Thank you to @[331169547059436:274:Texas Rising] for the amazing endorsement. Texas Rising Action is a group of young progressives using their rising political power to mobilize the youth vote. #TexasRisingAction #TxLege Re-elect ANA-MARIA RAMOS for Texas State House - District 102 proudly endorsed by TEXAS RISING ACTION Pol adv. paidforby Texas Freedom Network  Representative Ana-Maria Ramos Ana-Maria Ramos For State House   ,0,0,0,0,0,0,0,0,1
x_1031661737335419,Mitch McConnell said the Democrats’ new stimulus bill is “DEAD ON ARRIVAL”. We wonder which crucial part of the bill he wants to kill? Is it.....  ▪️Extra pay for essential workers putting their lives at risk? ▪️Testing and tracking needed for safely reopening? ▪️Housing support to keep roofs over our heads? ▪️More Direct Deposits to help families buy groceries? ▪️Student loan forgiveness so young Americans can pay their bills?  McConnell has shown time and time again that he puts corporations and playing politics OVER the wellbeing of the American people. Let’s ensure his reelection bid is DEAD ON ARRIVAL and flip the Senate BLUE! Today we’re 4X-MATCHING ALL donations! Chip in NOW >> URGENT: DONATIONS NEEDED TO DEFEAT MITCH MCCONNELL! 4X MATCH: $10 PHOTO: GAGE SKIDMORE(FLICKR-EDITED)  Progressive Turnout Project PROGRESSIVE TURNOUT PROJECT secure.actblue.com URGENT: Rush $10 To END Mitch’s Career  ,1,0,0,0,0,0,0,0,1
x_619198262317906,"Dan Feltes is officially the Democratic nominee for Governor, and now he needs your help to beat Chris Sununu in November.   A self-described ""Trump guy through and through,"" Sununu's priorities are with Trump -- not New Hampshire families. Chip in $5 or more to help elect Dan to fight for working Granite Staters >> https://bit.ly/3mzPmQc HELP DAN FELTES DEFEAT THIS ""TRUMP GUY' CONTRIBUTE TO OUR GENERAL ELECTION FUND CONTRIBUTE PHOTO CAGE SKIDNORS  Dan Feltes for Governor Friends of Feltes secure.actblue.com Contribute to Dan Feltes Chip in to our General Election Fund",1,0,0,0,0,0,0,0,0
x_338437140708547,"Tell Senator Tillis to support the health of Black communities and all North Carolinians by prioritizing clean air, not corporate polluters, in the next COVID relief package.  Take Action. Sign the petition now: https://actionnetwork.org/petitions/support-the-health-of-black-communities THE BLACK COMMUNITY HAS BEEN DISPROPORTIONATELY IMPACTED BY COVID-19 AND CLIMATE CHANGE #ACTONCLIMATE BOACK VOTERS MATTER  Black Voters Matter Black Voters Matter Fund Inc   ",0,1,0,0,0,0,1,0,0
x_1021189508328521,🇺🇸 The next election is coming up! We're showing our support for Trump by giving away rare MELANIA TRUMP gold bill.  Rush your free MELANIA TRUMP gold bill now! Supplies may not last.   Mytacticalpromos Entremax freegoldtrump.com ✅ Claim your free Collectors Bill today ,0,0,1,0,0,0,1,0,0
x_1024370048034976,"I have dedicated my career to protecting our most vulnerable - our children. Whether uncovering child abusers for Chester County, or representing children in foster care, I have always stood for those unable to defend themselves. Now, as your Representative, I’ve taken the fight for our children to the State House. Now, at a time when the reckless Republican majority is trying to reopen schools and use our kids as guinea pigs for COVID, we need to fight like never before.  I will never stop fighting for a safe, strong public education, but I need your support to ensure our children have a true advocate in the legislature.  Learn more at KristineHoward.com.  I would be honored to earn your vote by November 3. Kristine HEALTH YOUR HOWARD State Representative AND SAFETY MATTER TO ME.  Kristine Howard for PA State Rep Committee to Elect Kristine kristinehoward.com Kristine Howard for State Representative | Official Site Leadership that works. Kristine is working to build a Pennsylvania where our children are safe, healthy and well educated; our environment is clean, protected and sustainable and our economy is fair, growing and accessible to all. DONATE NOW Leadership that works. Kristine is working to build a Penn...",0,0,0,1,0,0,0,1,1
x_1015190698919330,"Theresa Greenfield stands with Nancy Pelosi and the radical left.  Teresa Greenfield real estate company demolish small businesses. Now. She backs Pelosi's job-killing tax hikes, putting are recovering economy breast. Keep our come back off The Chopping Block stop for Lisa green. Iowa Values Action PAC Iowa Values Action iowavaluesaction.com Stop Theresa Greenfield Keep IA off the Chopping Block",0,0,0,0,0,0,0,1,1
x_2689789051283005,"We are having a Meet and Greet with Navy vet Joe Collins in your area. Join us and let's take back this district for the people! COLLINS COMMUNITY MEET & GREET SUNDAY 10/18/ 2020  Joe Collins JOE COLLINS FOR CONGRESS Collins Community Meet And Greet Collins Community Meet And Greet 6348 Riggs Place, Los Angeles, CA 90045",0,0,0,0,1,0,0,0,0
x_382530509774199,"Instead of fighting for more tests so we can open our community safely, Gary Gates is nowhere to be found. We need a real leader who isn't afraid to tackle challenges head on, but Gates is MIA. NOTICE OF EVICTION  Dr. Eliz Markowitz for Texas State Representative - House District 28 Elizabeth Markowitz for Texas House District 28 eliz4tx.com Vote for Eliz, a real leader Vote him out",0,0,0,0,0,0,0,1,1
x_1249769072053357,"Cal Cunningham will raise taxes and support job killing regulations - making our economic recovery more difficult. Thom Tillis is cutting taxes and removing red tape - so we can get our economy back on track. This November, vote for Thom Tillis!  We're at a Crossroads the choices. We make the path. We choose determines our future Cal Cunningham massive tax increases less money in your pocket job-killing regulations. Cal Cunningham means a tougher recovery Thom Tillis. Keep more of what you earn less red tape to restore our jobs and opportunity on a path to recovery stronger than before Thom Tillis moving, North Carolina forward. AFP Action AMERICANS FOR PROSPERITY ACTION, INC.(AFP ACTION) afpaction.ivolunteers.com Re-Elect Thom Tillis Getting our economy back on track",0,0,0,0,0,0,0,1,1
x_1015236832316550," Access to affordable, quality health care. For everyone. PAID FOR BY BIDEN VICTORY FUND  Joe Biden Works for You BIDEN FOR PRESIDENT secure.actblue.com BIDEN VICTORY FUND Join us! Contribute today - every dollar helps!",1,0,0,0,0,0,0,0,1
x_291766198511040,"Let's work together to end the partisanship and place our community first again. I'm asking for your vote, District 11.  Making health care, more affordable. Keeping small businesses open preserving our communities natural beauty. These challenges. Sure aren't going to be solved by more partisanship. It's time to go to the Future, bring everyone to the table and get things done. That's my commitment to you. I'll be a representative six, common ground and looks out for all of our family. My name is Joshua Hicks, and I'm asking for your boat. Joshua Hicks for Florida State Representative, District 11 Joshua Hicks for State Representative  My Message to the Voters of District 11 ",0,0,0,0,0,0,0,1,1
x_1015308682317789,"Sarah here, I’m the co-founder and Chief Communications Officer at Indivisible. Back in 2016, Trump repeatedly threatened not to accept the election results. Even Trump’s personal lawyer Michael Cohen warned Congress that “given my experience working for Mr. Trump, I fear that if he loses the election in 2020, there will never be a peaceful transition of power.”  We are not going to stand by and let Trump destroy our Democracy.   That’s why Indivisible Action has joined forces with Stand Up America to launch Protect the Results — a broad coalition of grassroots organizations and patriotic activists working to build the infrastructure to mobilize Americans to take action in a post-election crisis scenario where Trump loses the election but refuses to concede.  This plan includes coalition building, game planning strategies for effective nationwide action, and running digital ads, all to make sure we’re prepared the moment the polls close on November 3rd.    The truth is this work costs money. We’re budgeting over $1.2 million between the ad buys, digital and data tools, staff time and expertise, event costs, and more. But we need your help to make it possible. Chip in to join our fight to protect the results and support our work.   (Paid for by Indivisible Action (indivisible.org) and not authorized by any candidate or candidate’s committee.) the PROTECT THE RESULTS - OUR DEMOCRACY DEPENDS ON IT PHOTO BY ALEX PROIMOS ON FLICKR  Indivisible Guide INDIVISIBLE ACTION indivisible.org 🚨 Our Democracy is at Stake 🚨 Chip in to support our work to protect the valid results of the election and support the general mission of Indivisible Action.",1,0,0,0,0,0,0,0,0
x_1229232107450057,"It’s time to vote! 📫 Linda Thompson Gonzalez for State House District 93 wants you to remember: ✔️ Vote all the way down the ballot ✔️ Your return ballot is postage paid ✔️ You must sign and date the outside envelope ✔️ You can check your status on the Broward Supervisor of Elections website (BrowardSOE.org) this signature o your Seal this envelope contai In order to count your ballot. it Don't forget to sign or deposited at a ballot drop location (We compare not Hey Broward, am: a citizen of the United States: It's time requirements voting mandated only once in this election  Washington felony conviction: voting in any other It is illegal to forge signature or to VOTE! qualified. attempting punishable by a maximum Sign and date: You Power of attorney canno signature email or ph If you are area, H ELECT Linda THOMPSON GONZALEZ FOR HOUSE STATE DISTRICT 93  Linda Thompson Gonzalez for FL House 93 LindaTGonzalez for Florida State House District 93 lindathompsongonzalez.com Return your mail-in ballot! Tips on voting in Broward County, Florida District 93 in 2020",0,0,0,1,0,0,0,0,1
x_1031498553949521,"Thom Tillis Says Latinos Are Less Likely to Wear Masks. It's A Lie.  The Hispanic population now constitutes about 44 percent of the positive cases. Cardinal & Pine Courier Newsroom, Inc. cardinalpine.com A ""CDC survey indicates Latinos were more likely to follow advice for wearing a mask than white respondents."" WATCH THIS. ",0,0,0,0,0,0,0,1,1
x_1060907484369647,He's just the kind of leader we need. READY STEAD EADYJOEREA ADYJOE REAI ОЕ READY ST STEADY JOE ADY JOE REAI STEADY E BIDEN EADY JOI A PAID for by BIDEN FOR PRESIDENT DY STEAD  Joe Biden BIDEN FOR PRESIDENT go.joebiden.com Ready Steady Joe Biden for President,0,0,0,0,0,0,0,1,1
x_260651395217046,Trump and McConnell's Supreme Court nominee will decide the fate of the Affordable Care Act.  Senator Cory Gardner could stop Trump's rushed nomination and help preserve the ACA.  Call Cory Gardner and tell him: Stand up to Donald Trump and Mitch McConnell and stop attacking our health care. Do not confirm Trump's Supreme Court nominee. TELL CORY GARDNER: Save the Affordable Care Act Don't vote to confirm Amy Coney Barrett before inauguration CALL CORY Photo by.Gage Skidmore  Rocky Mountain Values Rocky Mountain Values p2a.co Tell Cory Gardner to stop attacking our health care Call: (202) 224-5941,0,1,0,0,0,0,0,0,0
