"cid","ad_id","race","sponsor_type","total_spend","advertiser_name","ad_text","asr_text","ocr_text","checksum","ad_url"
"cid_2024_1012","CR02606963527113506817","house","noncandidate",43000,"DCCC","","the DC Republicans backing Derek Marin's campaign support project 2025 their plan would ban abortion Nationwide and make healthc care a lot more expensive they need Derek Marin's vote to make project 2025 happen","PAID FOR BY NOOR, WNW.mooMORU VG VAUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
""""PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE
PAID FOR BY DCCC, WWW.DCCCORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITIE
PAID FOR BY DCCC, WWW.DOCC.ORG.NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE.
-PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE
PAID FOR BY DCCC, WWW.DCCC.ORG-NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE
OIouse
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMITTMI
PAID FOR BY DCCC, WWW.DCCC.ORG. - NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE
PAID FOR BY DUCO WWW. CCC.ORG. NOT AUTHORIZED BY ANY AND DATE OR DANIDATES COM INTEE
-PAID FOR BY DCCC, WWW.DCCC.ORG-NOT AUTHORIZED BY ANY BANDIDATE OR GANDIDATES COMMITTE
PLAN
PAID FOR BY OCCC, W
20
PAID FOR BY DCC, WWW","0ef4bce3bc1ea35140b1a39a4e17eeb5ada071f8b91b92bebe7b0eece0b955ca","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR02606963527113506817?political=&region=US"
"cid_2024_1013","CR02619261014914367489","house","noncandidate",6750,"DCCC","","we work hard to create a prosperous future for our families but republicans in Congress are actively working against us the Republican controlled Congress is refusing to invest in affordable education housing and small businesses to get our economy back on track this election is a pivotal moment to start building a better more prosperous future for us and our families this November vote for Democrats in Congress","We work hard to create
Republican-controlled
affordable
We work hard
housing
is refusing
working against us.
This election
to get our economy
We work hard to create a
to get
Paid for by DCCC, www.dccc.org. Not authorized
prosperous future for our families.
Congress are actively
But Republicans in
for us and our
is refusing to invest
is refusing to invest in
invest in
building a better, more prosperous
Paid for by DCCC www.dccc.org Not authorized
building a better, more
for us and our families.
education
This NOVEMBER,
for us and
But Republicans
We work
Congress are
But
for us
working
The
businesses
prosperous future
prosperous
This election is a pivotal moment to start
This
building a better, more prosperous future
vote for Democrats in Congress.
Congress
building
by any candidate or candidate's committee.
small","21b2c3941dad79aa5de8fc4a6b7b587d34f4b74f4ea769098421b75cd1350895","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR02619261014914367489?political=&region=US"
"cid_2024_1014","CR09960538525365436417","house","noncandidate",6850,"DCCC","","extremist Drew Johnson supported overturning Ro v Wade now Johnson wants to let radical politicians completely ban abortion even here in Nevada with no exceptions even in cases of rap incest or to save the mother's life when it comes to your rights extremist Drew Johnson is ready to take them away say no to Drew Johnson","DREW JOHNSON WOULD ALLOW A COMPLETE
PAID FOR SY DOC. W.DCC ORS NOT AUTHORIZED BY ANY CANDIDATE OR CANDIEATFS COE
TO DREW
PAID FOR BY CCC W.DCE.ORS OT AUTHORIZED BY ANY CANDIDATE CR CANDIBATESCOME
PAID FOR BY ICOC wW.DCHE.C G. NIT AUTHORIZED BY ANY CANDIDATE OR CANIDATE' COME
PAID FOR BY DOO, WW.DCEC0. MT AUTHORIZED BY ANY CANDIDATE OR CANDIDATESCOME
PAD FOR BY COC WND.DEOC. .NIT AUTHORAZED BY LNY CANDIDATE OR CANDIDATES CODE
PAID FOR BY DCOCWW.CHE.ORS MT AUTHORIZED BY ANY CANDIDATE CR CANDIBATESCOME
SAVE THE MOTHER'S LIFE
JOHNSON
DREW JOHNSON SUPPORTED
4. OVERTURNING ROE V. WADE 3
PAID FOR BY DCC.www.DcC.ORG . NOT AUTHORIZED BY ANY CANDIDATE DR CANDIOATE'SCE
DREW JOHNSON WOULD ALLOW ACOUMPLETE
PAD FOR BY CCC WWW.DCC ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COE
E
PAID FOR BY COC, wW.DECE 0.MT AUTHORIZED BY ANY CANDIDATE OR CANDIDATESCOME
PAID FOR BY DEC WW.DCE OR.OT AUTHORAZED BY ANY CANDIDATE R CANDIRATESCOME
4. OVERTURNING ROE V. WADE 11
PAID FOR BY DCCC WWW.DccE ORG. NOT AUTHORIZED BY ANY CANDIDA","c5e153602c07df70addd61a8f82daf95a7eff84eef62a54087df82240471df10","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR09960538525365436417?political=&region=US"
"cid_2024_1019","CR06413312253776363521","house","noncandidate",700,"DCCC","","from food to housing everything is more expensive for my family I am concerned that our family members who depend on social security and Medicare could lose their benefits thanks to Ryan McKenzie's radical plan this November vote against McKenzie's radical plan","PAGADO POR DCCC. WWW.DCC ORG. NO AUTORIZADO POR NINGÚN CANDIDATO NI COMITÉ DE CANDIDAO
PAGADO POR DCCC, WW.DCCCORG . NO AUTORIZADO POR NINGÚN CANDIDATO NI COMITÉ DE CANDIDATO.
PACADO POR DCCC, WWW.DCCCORG . NO AUTORIZADO POR NINGÚN CANDIDATO NI COMITÉ DE CANDIDATO.
UOTA EN CONTRA DEL PLAN RADICAL DE RYAN MACKENZIE
SIGUE AUMENTANDO
PAGADO POR DCCC, WWW.DCCC.ORG. NO AUTORIZADO POR NINGUN CAN ONI COMITÉ DE CANDI
EL SEGURO SOCIAL Y MEDICARE
NUESTROS FAM
66
USA TODAY, 8/4/22; THE WILKOw MAJORITY, 9/7/23
EL COSTO DE VIDA
SIG
USA TODAY, 8/4/22 THE WILKOW MAJORITY, 9/7/23
USA TODAY, 8/4/22: THE WILKOW MAJORITY, 9/7/23
USA TODAY, 8/4/22THE WILKOW MAJORITY, 9/7/23
PAGADO POR DCCC, WWW.DCCC.ORG. NO AUTORIZADO POR NINGÚN CANDIDATO NI COMTÉ DE CANDIDATO.
PAGADO POR DCCC. WWW.DCCCORG . NO AUTORIZADO POR NINGÚN CANDIDATO NI COMITE DE CANDIDATO
NUESTROS FAMILIARES
RYAN MACKENZIE
uSA TODAY, 8/4/22, THE WILKOW MAJORITY, 9/7/23
NUEST
PUDIERAN PERDER SUS BENEFICIOS
| EL SEGURO SOCIAL Y MEDICARE
PAGADO POR DOCC, WWW.DCC.ORG. NO A","9dff7994229f5f920eb98e60d501030e906bf5993b8770cec8c23c2ab74c7502","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR06413312253776363521?political=&region=US"
"cid_2024_1020","CR17565458033436262401","house","noncandidate",60100,"DCCC","","Lori buckout isn't from here and she's not just any Republican either she would allow states to ban abortions with no exceptions for rape or incest that's not just extreme it's cruel we can't send Lori buckout to Congress","We can't send
GOOOOOOOOR
Laurie Buckhout
ООООООО
Laurie Buckhout to Congress.
Shykiria
Kaylene
00000000
PAID FOR BY DC. WWW.DOCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
She would allow states
to ban abortion
Angela
11
Roslyn
ОООООО
PAID FOR BY DC. WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
Oxford, NC
Whitakers, NC
ООО
ban abortion
for rape or incest.
200000000
No exceptions
Rocky Mount, NC
Wilson, NC","04eebef1611ff88e0e739ec372a945ea7907f353c8d4cad6e96d3b08049b5c64","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR17565458033436262401?political=&region=US"
"cid_2024_1024","CR06431908843692752897","house","noncandidate",170000,"DCCC","","Juan sisam man's record speaks for itself I trust women is that why you voted for National restrictions on abortion is that why you would allow states to monitor pregnant women and prosecute those who have an abortion","0 0.7.13.23: CO.7.13223
CRSNes 43024
DCOC IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING
HR 2670. Vte 300.713.23 : CQ.7.13.23
800, 7.13.23: C0.7.13.23
HR 2670,
HR 2670. Vote #300.713.23 : CQ.7.13.23
HR 2670. Vote #300.7.13.23 : CQ.713.23
DCCC IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING.
JUAN CISCOMANI
DCOC IS RESPONSIBLE FOR THE CONTENT OF THISADVERTISING.
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE.
DOOCIS RESPONSIULE FOR THE UNTENT OF THSPDNERTISING
100.7.13 23: CO.7.13223
PAID FOR BY DCOC, WWW.DOCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE
Allow States to Monitor
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE
DOOC IS RESPONSIBRLE FOR THE CONTENT OF THIS ADVERTISING.
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
HR 2670. Vote #300.713.23 : CQ.713.23
REC
PAID FOR BY DOOC, WWW","cdfc98406ac56bb046c4b7bd222c7133bab96aa26c56fb0e509541170b99259a","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR06431908843692752897?political=&region=US"
"cid_2024_10291","CR15633846451119849473","house","candidate",42500,"BILL FOSTER FOR CONGRESS","","what do I think of our Congressman tell him man tell him man I think he's one of us Foster Bill Foster he gets it Bill gets it I got a call from Congressman Foster he said listen I got your back and he did because Foster is not just a congressman he built a company that builds things here in America not China like I said he gets it he gets that our economy only works when it starts working again for working families he's one of us that's why I'm voting I'm voting you better believe you know who I'm for fost foster be a foster he gets the job done","BACK
BILE OETS LT
ER
BILI
CAL
BILL FOSTER
VET
UAW
BILE GETS IT
GETS
4
BILLGLTS IR
GOT
BILLETS
YOUR
FO ER
LOCAL
USA
FOYER
OCAL
PAID FOR BY BILL FOSTER FOR CONGRESS
BILE GETS ITA
TERA
PECION
GOT BACK
GION 4
ERA
BILL GETS IT
GETS THE JOB DONE
EGION 4
PRESIDENT UAW LOCAL 1268
&VET
MATT FRANTZEN
ETER/","498293800390ba8d4b8e7cf38a861a62685955c4796712fe7d7106b3ed48e250","https://adstransparency.google.com/advertiser/AR09394984224034914305/creative/CR15633846451119849473?political=&region=US"
"cid_2024_1030","CR03059290516152647681","house","noncandidate",9500,"DCCC","","My Generation has suffered school shooting after school shooting so I decided to join the fight against gun violence to join the fight for my right to vote I'm asking you to vote and vote Democrat so we can win this fight","CHANGE
and vote Democrat
VOTE FOR DEMOCRATS
after school
I'm asking you
VOTE EARLY FROM SEPTEMBER 20 - NOVEMBER 2
NEW THIS MORNING
My generation
IN CONGRESS BY NOVEMBER 5TH
AGAINST GUN VIOLENCE
violence,
NEWS WASHISGTON.
THE COVENANT SCHOOL SHOOTING
NEWS NEW VIDEO FROM POLICE RESPONSE TO UVALDE SHOOTING
shooting.
JOIN THE FIGHT
for my right
win this fight.
so we can
PAID FOR BY DCCC, DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
News Nation
to join
against gun
7 DEAD INCLUDING 3 CHILDREN, 3 STAFF AND
to vote
INSIDE THE PARKLAND MASSACRE
BREAKING NEWS
NEWS WASHINGTON.
school shooting
CHILLING IMAGES OF ACCUSED SHOOTER INSIDE SCHOOL
So I decided
FOR VOTING RIGHTS
NFWS WASHINGTON:
1 FEMALE SUSPECT IN NASHVILLE SCHOOL SHOOTING
the fight
BREAKING
PAID FOR BY DCCC, DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE
AND
1 FEMALE SUSPECT IN NASHVILLÉ SCHOOL SHOOTING
has suffered
to vote,","1f889df253374e89a415d3a6af8c09f62b75ab7664385bb899e2f15ff699c0ce","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR03059290516152647681?political=&region=US"
"cid_2024_1033","CR03125414870569189377","house","noncandidate",45000,"DCCC","","Neil parrot sponsored a persan hood amendment that would deny the right to an abortion even in cases of rape incest or the life of the mother extrem Neil parrot even supported cutting Social Security and raising the retirement age Neil parrot is too extreme for us","ENT AGE
VIDEO SOURCE: WUSA9
EXTREMIL PARROTT
H.B. 1040. MARYLAND GENERAL ASSEMBLY, 2/11/11
and raising the retirement age.
TOO
DENY RIGHT TO AN ABORTIO.
CUT SOCIAL SECURITY
ISE THE RETIREMENT AGE
FOR MARYLAND AL SECURITY
RAISE THE RETIREMENT AGE
NEIL
that would deny the right to an abortion,
ISE THE RETIREMENT ACE
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. © 2024 DCCC. ALL RIGHTS RESERVED.
Neil Parrott even supported
cutting Social Security
NEIL PARROTT
PAID FOR BY DCCC, WWW.CCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITEE © 2024 OCC. ALL RIGHTS RESERVED.
H.B. 1040, MARYLAND GENERAL ASSEMBLY, 2/11/11
EXTREME
Neil Parrott sponsored a personhood amendment
DENY RIGHT TO AN ABORTION
Neil Parrott is too extreme for us.
PAIO FOR BY DCCO, W
PAID FOR BY DCCC, W
EVEN IN CASES OF
or the life of the mother.
Wi's
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANOIVATE OR CANDIDATE'S COMMITTEE. © 2024 DCCC. ALL RIGHTS RESERVED.
PAID FOR BY DCC, WWW.DCC","7bd90ad34efd8a8b940fcde3eb836152edf6d5c23cf7e1de7b3deff5f841c125","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR03125414870569189377?political=&region=US"
"cid_2024_1034","CR07025879868424323073","house","noncandidate",35750,"DCCC","","Anthony Diaz Pito supports an extreme National Abortion ban with no exceptions for rape or incest Anthony di Pito is putting Nassau County women in danger","PAIT FOR BY DOCC, WWW.CCORG . NOT AUTHOADED BY ANY CANDIDIATE OA CANDIDATE'S COMMITTEE - 2024 DLC. ALL RIGHTS RESEE
National
Anthony D'Esposito
Susan
PAID FOR BY DCCC, WWW DCOC.ORG. NOT AUTHOAIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE - 2024 DCCC. ALL RIGHTS RESERVED.
PAID FOR BY OCC WWW.COCORG . NOT AUTHOARCED BY ANY CANDIDATE OA CANDDATES COMMITTEE 2024 DE. ALL RIGHTS HESERVEL
WOMEN IN DANGER
PUTTING NASSAU
Anthony D'Esposito supports
PAD FOR BY DIC, WWW.BCC.ORG. NOT AUTHOADED BY ANY CANDIDATE OA CANDIATE'S COMMITIEE2024 DICCE ALL HIGHTS RESHEM
PAID FOR BY DCCC, WWW DCCO. ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE - 2024 DCCC. ALL RIGHTS RESERVED.
PAID FOR BY DCCC, WWW.DCCC.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE • 2024 DCCC. ALL RIGHTS RESERVED.
NO EXCEPTIONS FOR RAPI
PUTTING NASSAU COUNTY
NO EXCEPTIONS FOR RAPE ON
PAID FOR BY OC, WWW.COCORG . NOT AUTHOACED BY ANY CANDIDATE OA CANIDATES COMMITE2024 D AL RIGITS HESERVEL
PAID FOR BY OCC WWW.C OG NOT AUTHOADED BY","fd86b3e2e44fe94c870e323897d57880372512cf835ccd5c32787d20c58ecfca","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR07025879868424323073?political=&region=US"
"cid_2024_1036","CR03187415506625757185","house","noncandidate",55000,"DCCC","","Republican George Logan made it clear that he opposed abortion rights and the protections we had under Rovi Wade. I would not vote in favor of codifying Rovi Wade. If we sent him to Washington, he'll join Donald Trump and his extreme MAGA movement. They want to outlaw all abortions even here in Connecticut with no exception for rape or medical emergencies. A vote for George Logan is a vote to ban abortion. DCCC is responsible for the content of this ad.","GEORGE LOGAN
MADE IT CLEAR
THAT HE OPPOSED ABORTION RIGHTS
GEORGE LOGAN
MADE IT CLEAR
THAT HE OPPOSED ABORTION RIGHTS
GEORGE LOGAN
OPPOSED
ROE V. WADE PROTECTIONS
RIGHTS, THAT AMSE ARE LIFE, LIE
""""I WOULD NOT VOTE IN FAVOR OF
W
SOURCE: CPTV, 10/20/22
RIGHTS, THAT AMON
ARE LIFE, LIB
""""I WOULD NOT VOTE IN FAVOR OF
DODIEVZINIO DODAZADE
www.
SOURCE: CPTV, 10/20/22
RIGHTS, THAT AMO
SE ARE LIFE, LIB
""""I WOULD NOT VOTE IN FAVOR OF
CODIFYING ROE V WADE.""""
www
SOURCE: CPTV, 10/20/22
RIGHTS, THAT AMO
SE ARE LIFE, LIB
""""I WOULD NOT VOTE IN FAVOR OF
CODIFYING ROE V WADE.""""
WV V
SOURCE: CPTV, 10/20/22
Jd
OFONOELOOANIMAZILI
ՄԱՄԱ
GEORGE LOGAN WILL
JOIN DONALD TRUMP
AND HIS EXTREME MAGA MOVEMENT
GEORGE LOGAN WILL
JOIN DONALD TRUMP
AND HIS EXTREME MAGA MOVEMENT
GEORGE LOGAN WILL
JOIN DONALD TRUMP
AND HIS EXTREME MAGA MOVEMENT
OUTLAW ALL ABORTIONS
OUTLAW ALL ABORTIONS
A
NO EXCEPTIONS
NO EXCEPTIONS
GEORGE LOGAN
RAN ARORTIONS
----
PAID FOR BY DCCC. WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR
CANDIDATE'S COMMITTEE. DCCC IS RESPONS","ccb2fc93c132400a5b1acdfed8efee6e029ee36bf639d1420d5b673036a39124","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR03187415506625757185?political=&region=US"
"cid_2024_10371","CR07061412235943346177","house","candidate",259100,"Liccardo for Congress","","too many politicians can't get anything done Sam he won't stop until he does we work across the aisle to get things lower energy cost supportive Planned Parenthood Sam wrote the book on solving problems literally","ROOI AT SAMLICCANDO
FOE CONCRU
FOR CON
LICCARDO LICCARDO LICCARDO LICCARDO LICCARDO LICCARDO
ONCNESS
SAM LI PARDO
ESS
ARDO LICCERDO
SAM LI RDO
AM LICZ RD
WALICCARDO.COM
LICCARDO
RICCARDO LICCARDO LICCARDO
SAM LICCADO
HOINUAT SAMLICCARDO.COM
SAM LI\RDO
FOR BY LICCARDO FOR CONGRIESS,
CONGRESS
VICCARDO LICCAR
SAM SAM LICCARDO LOWER ENERGY COST
co
FOR CO ESS
How Congress can work smarter on
LOWER ENERGY COST
DO LICCA
FOR CONCRE
JOIN US AT SAMLICA
SAM LICCARO
SAM LISRDO
CCAR LICCARDO ARDO
SAM LICCARDO LOWER ENCRGY CCST
PAID FOR EY LICCARDO FOR COMGRESS
UHONES
ARDO LICCA
LICCARDO LICCARDO LICCANO LICCARDO LICCARDO LICCARDO
NRDO LICCA
TAM
LICCARDO LICCARDO LICCARE LICCARDO LICCARDO LICCARDO
A M
SUPPORTED PLANNED PARENTHOOD
SAM LICCARDO | GET THINGSI
DO LICCAR.
LICCARD
LICCARDO LICCARDO WCCARDO
30
JOIN US AT SALICCANDO.COM
DR COMCRES
CONCE
AT SAMLICCARDOS
APSAM LICCARDO LOWER ENERGY COST
O CONCE
USUS AT SAMLICCARDO.CO8
CCARDO LICCARDO
FOE CONCRE
FOR
RDO LICC
CONCREST
RDO LICCAR10
VARDO LICCA
LONCRESS
LICCARDO LICCARD","41b11f61b9065e6cccf03c09f396b97871253c8c18b3c86dad6f89bf443ba26c","https://adstransparency.google.com/advertiser/AR09498704059280916481/creative/CR07061412235943346177?political=&region=US"
"cid_2024_10373","CR05152794740298612737","house","candidate",128250,"Liccardo for Congress","","Evan low caught again slapped with charges that he illegally used baned corporate money for his campaign Lowe's already under investigation for running a corrupt scheme to give political access to Big Money donors Evan low only serves himself","NEWS
The complaint
Augut 27,22
the highly charged District 16 congressional race, a pre-den
The complaint was filed by Defend the Vote, a pro-democracy and voting rights organization
August 27,2004
MERCURY NEWS, 10/03/24
nights group is accusing Assemblymember Evan Low of
of the highly charged District 16 congressional race, a pro-
Defend the Vote
Defend the votre
Ano
and
up
nights group is accusing Assemblymember Evan Lowof vinlati
him of illegally using money from his state
nights group is accusing Assemblymember Evan Low of violat
August 27, 3024
EVAN LOW. CAUGHT AGAIN.
rights group is accusing Assemblymember Evan. Law of violat
campaign account for his congressional bid
Hights group is accusing Assemblymember Evan Low of
NEWS POLITICS ELECTION Nw
rights group is accusing Assemblymember Evan Low of viglatis
LIVE
overy
LIV
Defenas
August 27,2804
state campaign account to support his con
nghts group is accusing Assemblymember Evan Low of violatr
The com
The comnla
EVAN LOW
San Francisco Chrouicle
concrete po","52392789d2f4dd256506e0dcde1d03f63cdb2fa11590c19aef9da2b5df5185cd","https://adstransparency.google.com/advertiser/AR09498704059280916481/creative/CR05152794740298612737?political=&region=US"
"cid_2024_1038","CR03193457872776200193","house","noncandidate",9850,"DCCC","","extremist Drew Johnson supported overturning Ro v Wade now Johnson wants to let radical politicians completely ban abortion even here in Nevada with no exceptions say no to Drew Johnson","PAID FOR BY DCC, WWW.DCE ORG. NMT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMIE
Nevada Independent, 6/16/24
SOVERTURNING ROE V. WADE
PAID FOR BY OCC, wwW.DCC . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIRATES COME
OVERTURNING ROE V. WADE II
JOHNSON
PAID FOR BY OCC. wW.DOC.ORS NOT AUTHORIZED BY ANY CANDIOATE CER CANDIGATE S COME
DREWFOHNSON WOULD ALLOW A COMPLETE
DREW JOHNSOW WOULD ALLOW A COMPLETE
E
OVERTURNING ROE V. WADET
OVERTURNING ROE V. WADEE
PAID FOR BY DCC, WWW.DCLE.ORG. NMT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMIE
SAY NO
PAID FOR BY DCO, WWW.DCC.ORG. NIT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMIE
FAID FOR BY DCCC WWW.DcCc.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMEE
DREW JOHNSON WOULD ALLOW A COMPLETE
DREW JOHNSON WOU ALLOW A COMPLETE
OVERTURNING ROE V. WADE
DREW JOHNSON SUPPORTED
PAID FOR BY DCC, WWW.DCC. RG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COME
TO DREW
PAID FOR BY CC, wW.DCC 0. NIT AUTHORIZED BY ANY CANDIDATE DR CANDIRATE' COME
AUTHORIZED BY ANY CANDIDAT","5d8c37edcd0bbef6a6171ad767a5b2bed5e324dc92ef1d8bfbe54759a0bad11a","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR03193457872776200193?political=&region=US"
"cid_2024_10406","CR09990140127164235777","house","candidate",27500,"JOHN JAMES FOR CONGRESS, INC.","","I'm John James I approve this message when you look at a map you see that countries have borders America used to have a border but now Kamala Harris and the Democrats have destroyed it allowing our country to be invaded by criminals gangs and terrorists and Carl marlinga supports the Harris Invasion giving away our Medicare to illegal immigrants threatening your life with 13,000 killers and 15,000 rapists end the Harris marlinga Invasion before it ends","END THE HARRIS-MARLING
PAID FOR BY NRCC AND JOAN JAMES FOR CONGRESS, INC. APPROVED BY JOHN JAMES.
UNITE
HARRIS INVASION
INVASION
YOURRIATA IN JAMES FOR CONGRESS, INC APPROVE AMES
YOUPADFOR BY NRCC AND JOHN JAMES FOR CONGRESS, INC. APPROVE BYJUHN UAMES.
MEXICO
THE HARRIS-MARL
UNITED STATES
JAMES FOR CONGRESS, INC. APPROVED BY JOHN JAME
CARL
DOES NOT IMPLY THE ENDORSEMENT OF THE DEPARTMENT OF DEFENSE
SUPPORTS THE
PAID FOR BY NRCC AND JOHN JAMES FOR CONGRESS, INC. APPROVED BY JOHN JAMES.
UNIT
OR THE UNITED STATES ARMY
CONGRESS, INC. APPROVED BY JOHN JAMES
UNITED
GIVING MEDICARE
YOUR LIFE WITH
THREATENING
USE OF MILITARY RANK JOB TITLES, OR PHOTOGRAPHS IN UNIFORM
TO ILLEGAL IMMIGRANTS
END THE HARRIS-MARLINGA
KILLERS AND RAPISTS
THE HARRIS
MARLINGA
PAID FOR BY NRCC AND JOHN JAMES FOR CONGRESS, INC. APPROVED BY JOHN JAMES","8e1e6b5c10494bff39996c44844885d4f113a660d6ba920f92bd57c36e05648c","https://adstransparency.google.com/advertiser/AR09538338824942256129/creative/CR09990140127164235777?political=&region=US"
"cid_2024_1041","CR11937982150374064129","house","noncandidate",50250,"DCCC","","we deserve to make our own decisions about our lives but if Michelle steel gets her way abortion will be outlawed Nationwide without exceptions no wonder she backs the extreme project 2025 agenda we can't let Maga Michelle represent us","decisions about our lives.
CHELLE
MICHELLE STEEL
IS TOO EXTREME
STEEL
MAGA
Leading the charge to ban abortion
FOR ORANGE COUNTY
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE
POLITICO, 3/11/24; CNN, 7/11/24
nationwide without exceptions
MICHELLE
We deserve to make our own
Supports the Project 2025 agenda
gets her way
MAGA MICHELLE STEEL
H.R. 1011, COSPONSORED 4/16/21
But if
POLITICO, 3/11/24; CNN. 7/11/24","8ca8b3cb7e6154ef1b05ad4a4e893e50fe782902249850d31a019c2971446fe9","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR11937982150374064129?political=&region=US"
"cid_2024_1044","CR06744730072277581825","house","noncandidate",2300,"DCCC","","Rudy Salas led the fight to fast track research on valley fever. Rudy Salas is for the people.","SALAS introduces 'most robust' valley A
fever legislation in state's history
HANFORD SENTINEL | 05/19/2021
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
A
SALAS introduces 'most robust' valley
fever legislation in state's history
PAY TO
ORDER OF
Valley Fever Institute.
HANFORD SENTINEL | 05/19/2021
at kern Medical
2,000,000.00
PAID FOR BY DCCC, WWW.DCCC.ORG NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.C
C.ORG
STAND WITH
RUDY SALAS.
VOTE!
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.","fee9794d48de42cd5edbf130cb807a5f0e8acba5f241d429394997f8e06eb3be","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR06744730072277581825?political=&region=US"
