ad_id,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE,page_name,disclaimer,ad_creative_body,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,google_asr_text,aws_ocr_text_img,aws_ocr_text_vid
x_1020131876053286,0,0,0,0,0,0,0,1,1,Kennedy for Ohio,Kennedy for Ohio,"Former police officer Justice Sharon L. Kennedy is endorsed by Ohio's Sheriffs for Chief Justice because she's been there. As a police officer, she protected the citizens and community in the City of Hamilton. As a lawyer, she served the needs of families and the less fortunate. As a former trial court judge, now a Justice, she applies the law fairly and equally. Vote Sharon L. Kennedy for Chief Justice.",www.kennedyforohio.com,She's Been There.,Kennedy for Chief Justice,"Sharon Kennedy's endorse by Ohio sheriff's because she's been there wearing the badge risking her life to protect others. And on the bench Kennedy applies to law, fairly believes in Law and Order and serves our families vote sharing, Kennedy for Ohio Supreme Court,",,SHERIEF RUSS MARTIN SH SHERIFF MARTIN. SHERIEF SH RUSS MARTIN SHERIFF MARTIN. CE. - PAID FOR FOR. Kennedy for Ohio Supreme Court PAID FOR BY KENNEDY FOR OHIO.. RUSS MARTIN SHERIEF SH MARTIN. PAID FOR BY KENNEDY FOR OHIO.. Kennedy for Ohio Supreme Court SHERIEF PAID FOR BY KENNEDY FOR OHIO.
x_1023378205730385,0,0,0,0,0,0,0,1,1,Jared Golden for Congress,COMMITTEE TO ELECT JARED GOLDEN,"Congressman Jared Golden: An independent voice taking on inflation, a broken supply chain, and high gas prices.",jaredgoldenforcongress.com,,,"Growing up as part of a small family business and leads, I learned what a struggling, economy does to small businesses jobs into Working Class, People and serving as a Marine in Afghanistan and Iraq taught me to stand strong for what's right in the face of adversity.",,"Jared Golden Growing up as Jared Golden part of a small family business Jared Golden in Leeds, Jared Golden I learned what a struggling Jared Golden economy does to small businesses, Jared Golden jobs, and to working class people. jobs, and to working class people. JAR and serving as a Marine PAID FOR BY THE COMMITTEE TO ELECT JARED GOLDEN APPROVED JARED GOLDEN WAS MEMBER THE PHOTOGRAPHS IN UNIFORM JARED GOLDEN FOR CONGRESS in Afghanistan and Iraq taught me to PAID FOR BY THE COMMITTEE TO ELECT JARED GOLDEN. APPROVED BY JARED GOLDEN. JARED GOLDEN WAS A MEMBER OF THE MARINE CORPS. PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF DEFENSE OR THE MARINE CORPS. JARED GOLDEN FOR CONGRESS in Afghanistan and Iraq taught me to PAID FOR BY THE COMMITTEE TO ELECT JARED GOLDEN. APPROVED BY JARED GOLDEN. JARED MEMBER OF THE MARINE CORPS. PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF DEFENSE OR THE MARINE CORPS. JARED GOLDEN FOR CONGRESS stand strong for what's right PAID FOR BYTHE COMMITTEE TO ELECT JARED GOLDEN. APPROVED BY JARED GOLDEN. UARED GOLDEN WAS A MEMBER THE MARINE CORPS. PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF DEFENSE OR THE MARINE CORPS. JARED GOLDEN FOR CONGRESS stand strong for what's right PAID FOR BY THE COMMITTEE TO ELECT JARED GOLDEN. APPROVED BY JARED GOLDEN. JARED MEMBER OF THE MARINE CORPS. PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF DEFENSE OR THE MARINE CORPS. JARED GOLDEN FOR CONGRESS in the face of adversity. PAID FOR BY THE COMMITTEE TO ELECT JARED GOLDEN. APPROVED BY JARED GOLDEN. JARED GOLDENWAS A MEMBER OF THE MARINE CORPS. PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF DEFENSE OR THE MARINE CORPS."
x_1024951985570499,0,0,0,0,0,0,0,1,1,Chip LaMarca,"Chip LaMarca, Republican, for State Representative.","State Representative Chip LaMarca is working with local communities to create new resiliency plans to address coastal flooding and sea level rise. Chip introduced legislation on resiliency to protect our communities and create the statewide Office of Resiliency. This includes $20 Million in funding for the Resilient Florida Grant Program. We’ve made great strides to protect our environment, and we’re committed to making South Florida’s infrastructure more resilient. Learn more at: https://www.chiplamarca.com/environment/",,,,,"Chip!. LaMarca. STATE REPRESENTATIVE. Protecting Our. Coastal Communities. Paid by Chip LaMarca, Republican, for State Representative",
x_1025017054847166,0,0,0,0,0,0,0,1,1,Building a Stronger Illinois,Democrats for the Illinois House,Katie Stuart believes our youth deserve high wage jobs. That’s why she’s fighting for more vocational education and skills training for highly skilled jobs.,stuartforrep.com,Vote for Katie Stuart for District 112,,"I'm Katie Stewart, I'm investing in skills training and apprenticeships to prepare our next generation for high-wage jobs.",,I'm Katie Stuart KATIE STUART FOR STATE REPRESENTATIVE I'm Katie Stuart INVEST IN VOCATIONAL I'm investing in skills training and apprenticeships PAID FOR BY FOR ILLINOIS HOUSE INVEST IN VOCATIONAL SKILLS TRAINING I'm investing in skills training and apprenticeships PAID FOR BY FOR THE ILLINOIS HOUSE FOR HIGH WAGE JOBS to prepare our next generation for high wage jobs. PAID FOR BY DEMOCRATS FOR THE ILLINOIS HOUSE
x_1026978667968063,0,0,0,0,0,0,0,1,0,Health Insurance Hero,Health Insurance Hero,"🚨BREAKING NEWS: Congress Just Approved $29/Month Health Insurance Plans!🚨 Thanks to the Affordable Cart Act, American’s with less than $100k/year income now qualify to get Health Insurance for as low as $29/month. This AMAZING new Health Giveback Program has been rolled out nationally to help everyday American’s get the coverage they deserve! ✅ 4 out of 5 people who call the FREE helpline are finding Health Insurance Plans in their state for less than $29/month — you can qualify too!! Say goodbye to those expensive health plans, and say hello to high coverage & low cost plans that are perfect for your budget! Call NOW to see which plans you’re eligible for!",www.obamacareplans.com,Obamacare Enrollment Plans for $29/Month,,"If you enrolled in Obamacare, you're going to save an average of fifty dollars. A month, six hundred dollars a year was good. Yeah, say the Entertainer. He no. Do you need health insurance? Most of us do. Then you'll want to hear about this $29 a month health insurance act. So we'll plug I got, it's called the health insurance, get back program and ninety percent of uninsured Americans qualified. Simple Man. It covers pre-existing conditions And dental for your kids and more get him. A five-minute call Island, 45 minutes. See if you qualify right now. So I'm saying $29 a month could cover your old family. Look at my health insurance. Now, thanks to the health insurance, give back program. I was able to get eighty nine percent off my health insurance plan. So I recently lost my job due to the pandemic and was in a really really tough spot. Financially being frank. Devastated me, Money's been really tight, so I wasn't able to afford a health insurance plan and with the pandemic and everything, it really scared me not to be covered. But what I didn't know and why I'm making this video to help and educate people is that because I lost my job I was able to qualify for health tax credits to bring my insurance costs down 89 percent from over 300 dollars a month to only $32 a month and it gets better. So the out-of-pocket costs are also low in the coverage is Tastic. So I'm covered for emergency visits preventive, care prescriptions, all my lab work and other stuff. The health insurance, get back program that I'm talking about, has been featured on ABC's. The Morning Blend is doctor approved and has been endorsed by Floyd Mayweather Chaka Khan, even Sarah Palin, and it's 100% free to call to go over all your options and needs. So whether you have a family, if you're single, you're married, if you have pre-existing conditions and want to stay in-network, whatever your situation, Ation there's a plan to fit your needs and qualifying it's easy. Simply click below and fill out the two-minute form. If you qualify they'll reach out to you immediately to go over.",,THE Онто STATE AMERICAN THE STATE AME UNIVERSITY RESCUE PLAN UNIVERSITY WEXNER MEDICAL CENTER WEXNER MEDICAL CENTER AMERICAN THE RESCUE PLAN ERICAN THE U UNI CUE PLAN WEXN WEXNER THE OHIO STATE AM OHIO STATE AME UNIVERSITY UNIVERSITY RESC WEXNER MEDICAL CENTER MEDICAL CENTER THE EXNER M T E SCI THE OHIO STATE AMERICAN THE OHIO STATE UNIVERSITY RESCUE PLAN UNIVERSITY RESC WEXNER MEDICAL CENTER WEXNER MEDICAL CENTER AMERICAN THE RESCUE PLAN ERICAN THE U UNI SCUE PLAN WEX WEXNER THE OHIO STATE THE OHIO STATE AME UNIVERSITY UNIVERSITY RESC WEXNER MEDICAL CENTER MEDICAL CENTER THE RES WEXNER M T THE OHIO STATE AMERICAN THE OHIO STATE AME UNIVERSITY RESCUE PLAN UNIVERSITY RESC WEXNER MEDICAL CENTER WEXNER MEDICAL CENTER AMERICAN THE ERICAN THE UN UNI RESCUE PLAN CUE PLAN WEXN WEXNER THE OHIO STATE AME THE OHIO STATE AME UNIVERSITY R UNIVERSITY RESC WEXNER MEDICAL CENTER MEDICAL CENTER AME THE RES EXNER M T SCI THE OHIO STATE AMERICAN THE OHIO STATE AME UNIVERSITY RESCUE PLAN UNIVERSITY RESC WEXNER MEDICAL CENTER WEXNER MEDICAL CENTER AMERICAN THE RESCUE ERICAN THE U UNI PLAN CUE PLAN WEXN WEXNER THE OHIO STATE THE OHIO STATE AME UNIVERSITY RJ UNIVERSITY RESC WEXNER MEDICAL CENTER MEDICAL CENTER AME THE RES EXNER M T E THE OHIO STATE AMERICAN THE OHIO STATE AME UNIVERSITY RESCUE PLAN UNIVERSITY RESC WEXNER MEDICAL CENTER WEXNER MEDICAL CENTER AMERICAN TH RESCUE ERICAN THE U UNI PLAN SCUE PLAN WEX WEXNER THE OHIO STATE AME THE OHIO STATE AME UNIVERSITY UNIVERSITY RESC WEXNER MEDICAL CENTER MEDICAL CENTER AME THE RES WEXNER M T THE STATE UNIVERSITY AMERICAN THE OHIO STATE RESCUE PLAN UNIVERSITY RESC WEXNER MEDICAL CENTER WEXNER MEDICAL CENTER AMERICAN THE RESCUE PLAN ERICAN THE U UNI CUE PLAN WEXNER THE OHIO STATE AME THE OHIO STATE AME UNIVERSITY R UNIVERSITY RESC WEXNER MEDICAL CENTER MEDICAL CENTER AME THE RES VEXNER M T THE OHIO STATE UNIVERSITY AMERICAN THE OHIO STATE UNIVERSITY RESCUE PLAN RESC WEXNER MEDICAL CENTER WEXNER MEDICAL CENTER AMERICAN TH RESCUE PLAN ERICAN THE U UNI SCUE PLAN WEX WEXNER THE OHIO STATE AME THE OHIO STATE AME UNIVERSITY R UNIVERSITY RESC WEXNER MEDICAL CENTER MEDICAL CENTER THE RE VEXNER M E T SCI cameo aetna $32.00 $ $32.00 Preferred $ aatna $32.00 Preferred Standard $ aatna $32.00 - $
x_1028813217910806,1,0,0,0,0,0,0,0,1,Michael Bennet,Bennet for Colorado,Michael Bennet here. My seat is one of the top 10 most likely to flip and this race could come down to ONE POINT. Can you pitch in today to defend my seat and Democrats’ slim Senate majority?,secure.actblue.com,Chip In || Keep Colorado & the Senate Blue,Make a donation now to help Michael fight off the GOP and protect the Democratic majority.,,CNN's 10 Senate Seats. Most Likely to Flip. Arizona. New Hampshire. Colorado. Nevada. Florida. Ohio. Georgia. Pennsylvania. North Carolina. Wisconsin. Help keep Colorado &. The Senate Blue. CHIP IN,
x_1032861244044275,1,0,0,0,0,0,0,0,1,Democratic Legislative Campaign Committee - DLCC,Democratic Legislative Campaign Committee,You know what would really piss off Julia Louis-Dreyfus?,secure.actblue.com,Donate to Help Keep Trump’s Extremist Allies Out of Power,,"You know what would really piss me off if Trump won the White House in 2024? Because a bunch of his Toady extremists, got the chance to run our elections. It's a real possibility and it's terrifying. We have one last line of defense. The amazing candidates running this year. Protect our right to vote in swing States across the country. It just one click. You can join our movement and support those in close races who need our help the most right now. Don't wait until It's too late.",,"You know what would really piss me off? You know what would really piss off Julia Louis-Dreyfus? You know what would really piss me off? You know what would really piss off Julia Louis-Dreyfus? If Trump won the White House in 2024 because a bunch of his You know what would really piss off Julia Louis-Dreyfus? toady extremists got the chance to run our elections. You know what would really piss off Julia Louis-Dreyfus? It's a real possibility and it's terrifying. You know what would really piss off Julia Louis-Dreyfus? We have one last line of defense: the amazing candidates running You know what would really piss off Julia Louis-Dreyfus? this year to protect our right to You know what would really piss off Julia Louis-Dreyfus? vote in swing states across the country. You know what would really piss off Julia Louis-Dreyfus? In just one click, you can join our movement and support You know what would really piss off Julia Louis-Dreyfus? those in close races who need our help the most right now. You know what would really piss off Julia Louis-Dreyfus? Don't wait until it's too late!"
x_1033122864071514,0,0,0,1,0,0,0,1,0,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,Your VOICE and your VOTE matter.,warnock.vote,Make a Plan To Vote for Warnock,,Ever worn out of here. You're a voter and your vote matters. Go to Warnock dot vote today.,,REVEREND WARNOCK YOU'RE A VOTER PAID FOR BY WARNOCK FOR GEORGIA YOUR VOTE MATTERS PAID FOR BY WARNOCK FOR GEORGIA GO TO PAID FOR BY WARNOCK FOR GEORGIA GO TO warnock.vote PAID FOR BY WARNOCK FOR GEORGIA
x_1035023070530079,0,0,0,0,0,0,0,0,1,Michelle Vallejo for Congress,Michelle Valle for Congress,"Michelle Vallejo’s parents worked multiple jobs to make ends meet, and she’s carrying on their legacy of hard work and commitment to their community. She’s a small business owner and a community leader, and she’s running to be your voice in Congress.",michellefortx15.com,Michelle Vallejo for Congress - ¡Vamos Por Quince!,Progressive Democrat running to represent working-class South Texans,,¡FOR OUR PUEBLO!. ¡FOR SOUTH TEXAS!. PAID FOR BY MICHELLE VALLEJO FOR CONGRESS,
x_1037308473614931,0,0,0,0,0,0,0,1,1,Tim Ryan,TIM RYAN FOR OHIO,"JD Vance founded his opioid nonprofit a day after the 2016 election. And after it did nothing to help, JD closed it right before he launched his Senate campaign. He exploited the opioid crisis to launch his political career. JD Vance said he’d help. But he only helped himself.",apnews.com,Vance's anti-drug charity enlisted doctor echoing Big Pharma,"COLUMBUS, Ohio (AP) — When JD Vance founded “Our Ohio Renewal” a day after the 2016 presidential election, he promoted the charity as a vehicle for helping solve the scourge of opioid addiction that he had lamented in “Hillbilly Elegy,” his bestselling memoir.",,FAKE. NON-PROFIT. JD VANCE,
x_1039404053442907,0,0,0,0,0,0,1,1,0,Newsmax,"NEWSMAX MEDIA, INC.","Alan Dershowitz fears indictment against Trump soon, issues warning! More: https://bit.ly/3POeVtV",newsmax.com,"To Indict Trump, It 'Better Meet the Nixon Standard'",,,,
x_1041129059916126,0,0,0,0,0,0,0,1,1,Say No To Masto,LAXALT FOR SENATE,"Biden, Pelosi, and Masto got rich in office, while you got crushed by inflation. Career politician Catherine Cortez Masto failed Nevada in the Senate.",www.saynotomasto.com,You Got Inflation - Masto Got Rich,Career Politician Catherine Cortez Masto failed Nevada in the Senate.,"Fighting Pelosi they don't care about causing devastating inflation, they can afford it but we can't Catherine Cortez masto doubled, her own net worth while in office. I'm Adam like so your Senator should help you instead of helping herself.",,NANCY PELOSI NET WORTH $ 120 THE RICHEST INFLATION HITS FOUR DECADE HIGH SINCE INFLATION HITS 40-YEAR HIG PRICE SALE 9 Ext GAS $4.99 Regular $3.99 3.99 48.7% ent - BREAKING NEWS BREAKING NEWS INFLATION HITS FOUR-DECADE HIGH abc INFLATION HITS NEW 40- YEAR HIGH UP 9.1% IN JUNE LARGEST PRICE INCREASE SINCE 1981 ES $346 MONTH MORE THAN LAST YEAR 59 NEWS FAMILIES SPENDING This $346.67 $ MORE PER MONTH 99.15 THAN LAST YEAR BREAKING NEWS INFLATION HITS NEW 40-YEAR HIGH obc GAS PRICES INCREASING FOX 5 ES SPENDING MONTH MORE THAN LAST YEAR BLAME AND DEMAND 59 10 NEWS CONSUMER PRICE INDEX NEVADA GAS PRICES $5.49 JUNE 2022 INFLATION .. HITS 40-YEAR HIGH - 9.1% PAST YEAR GAS 4.99 48.7% FROM LAST - - - INFLATION HITS FOUR DECADE HIGH INFLATION NEW 40 YEAR HIGH + FAMILIE INFLATION $ MORE PER MONTH 9925 THAN YEAR 12057 - - 40 YEAR HIGH GAS PRICES INCREASING FOX 5 a - CON JUNE 2022 INFLATION HITS 9.1% YEAR - 40-YEAR HIGH FOX 5 HIGHESTs INFLATION $346 IN 40 EARS JUNE 9.1% - 11.9 INFLATION $346 IN 40 YEARS JUNE 2012 9.1% - - CATHERINE DOUBLED OWN NET WORTH OFFICE MULTI-MILLTONAIRE CATHERINE CORTEZ MASTO DOUBLED HER OWN NET WORTH WHILE IN OFFICE CATHERINE CORTEZ MASTO DOUBLED HER OWN NET WORTH WHILE IN OFFICE LAXALT FOR U.S. SENATE PAID FOR BY LAXALT FOR SENATE. APPROVED BY ADAM DEFEND NEVADA TECAT LAXALT FOR U.S. SENATE PAID FOR BY LAXALT FOR SENATE. APPROVED BY ADAM LAXALT. DEFEND NEVADA NNUA WELCOM LAXALT FOR U.S. SENATE DEFEND NEVADA PAID FOR BY LAXALT FOR SENATE. APPROVED BY ADAM LAXALT.
x_1042531123072090,0,0,0,0,0,0,1,0,0,Care2,"Care2.com, Inc",It is beyond unacceptable for a sitting US Senator to use threats of political violence to protect a known criminal.,www.thepetitionsite.com,Sign Now: Investigate Lindsey Graham,The Justice Department cannot sit idly by.,,"SOURCE:. FOX NEWS. """"...there will be riots in the streets."""". HOLD SENATOR LINDSEY GRAHAM. ACCOUNTABLE FOR INCITING. VIOLENCE TO PROTECT TRUMP!. SIGN NOW. care2",
x_1043063996376890,1,0,0,0,0,0,0,0,0,Cheri Beasley,CHERI BEASLEY FOR NORTH CAROLINA,"🚨🚨 BAD NEWS: Far-right extremists Marjorie Taylor Greene and Donald Trump are traveling to North Carolina to help Cheri’s opponent, Ted Budd. National Republicans know North Carolina can flip blue this year, which is why they are sending everything they have to defeat us. Can you rush a donation to our campaign today to help us fight back against these far-right Republicans? Make a donation to my campaign today >>",SECURE.ACTBLUE.COM,Contribute to send Cheri Beasley to the Senate,Donate now >>,,CHERI. BEASLEY. U.S. SENATE. Fight back against. far-right Republicans. DONATE NOW. CHERI. BEASLEY. U.S. SENATE. Fight back against. far-right Republicans. BREAKING NEWS:. U.S. Rep. Marjorie Taylor Greene to headline. Wake GOP gala in Cary. DONATE NOW. CHERI. BEASLEY. U.S. SENATE. TRUMP IS. COMING TO NC. HELP US FIGHT BACK. DONATE NOW,
x_1043689939661965,0,0,0,0,0,0,0,1,1,Tony Vargas for Congress,TONY VARGAS FOR CONGRESS,"The other side likes to play games. Fine by me, because I always play for the middle class. That’s why I fought to expand health care coverage and voted for two of the largest property tax cuts in state history.",www.vargasfornebraska.com,Fighting For You,,"They serve up lies and let them fly the truth is, I voted for two of the largest property, tax cuts in State history. They can try to hit me but I'm just doing what's right for you.",,"- Senator Tony Vargas Senator Tony Vargas """"TAXPAYER DEFENDER Americans for 11.11.21 Senator Tony Vargas """"TAXPAYER DEFENDER"""" Americans for Prosperity, 11.11.21 PAID FOR BY TONY VARGAS FOR TONY VARGAS PAID FOR BY TONY VARGAS FOR CONGRESS. TONY VARGAS FOR CONGRESS PAID FOR BY TONY VARGAS FOR CONGRESS."
x_1044237466199887,0,0,0,0,0,1,0,0,0,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,"WE WANT TO HEAR FROM YOU! The Biden Administration can't seem to do anything right, and now they want to run our elections?!? Add one more to their list of terrible ideas, but I want to know what you think. TAKE OUR SURVEY!",landing.electjimjordan.com,Biden and Schumer Running Our Elections?,I need to hear from you!,,DO YOU SUPPORT. DEMOCRAT EFFORTS. TO NATIONALIZE. FEDERAL ELECTIONS?. TAKE THE SURVEY. PAID FOR BY RM JORDAN FOR CONGRESS,
x_1044990812853313,0,0,0,0,0,0,0,1,1,Lisa Murkowski,Lisa Murkowski for US Senate,Inflation is hurting us all. That's why Lisa Murkowski is fighting to cut wasteful spending and expand American Energy to lower costs for everyone.,lisamurkowski.com,"Lisa Murkowski is for hardworking Alaskans, always.",Rank Lisa Murkowski FIRST on November 8!,Lisa murkowski is getting results for Alaska. Lisa murkowski is for alaskans always.,,SARA ROCHMIS BRUCE PAID FOR BY LISA MURKOWSKI FOR U.S. SENATE. APPROVED BY LISA MURKOWSKI. LISA MURKOWSKI FOR HARDWORKING ALASKAI PAID FOR BY LISA MURKOWSKI FOR U.S. SENATE. APPROVED BY LISA MURKOWSKI. LISA MURKOWSKI IS FOR HARDWORKING ALASKANS PAID FOR BY LISA MURKOWSKI FOR U.S. SENATE. APPROVED BY LISA MURKOWSKI.
x_1045072316183721,1,0,0,0,0,0,0,0,1,Mike Lee,FRIENDS OF MIKE LEE INC,"Evan McMullin supports \""""patriot\"""" Joe Biden and his administration's failed policies. Help me to hold my lead in the polls and prove it's not over by giving $5 or $10 right now. Thank you for your support.",winred.leeforsenate.com,,,"Believe Joe to be an honorable Patriot who's loyal to the Republic and who cares about all of us? The price of gas food went up. We felt it was the discussion of the kitchen table. I believe Joe to be an honorable Patriot, but we've never seen anything like Putin's tax on both food, and gas, portable Patriot",,"PAID FOR BY FRIENDS OF MIKE LEE, INC PAID FOR BY FRIENDS INC. PAID FOR BY FRIENDS OF MIKE INC. PAID FOR BY FRIENDS OF MIKE INC PAID FOR BY FRIENDS OF MIKE LEE. INC 7 PAID FOR BY FRIENDS OF INC. PAID FOR BY FRIENDS OF INC. PAID FOR BY FRIENDS OF MIKE LEE. INC. PAID FOR BY FRIENDS OF MIKE JOE'S BIGGEST PAID FOR BY FRIENDS OF MIKE JOE'S BIGGEST FAN! PAID FOR BY FRIENDS OF MIKE JOE'S BIGGEST FAN! PAID FOR BY FRIENDS OF MIKE LEE JOE'S BIGGEST FAN! PAID FOR BY FRIENDS OF MIKE LEE INC PAID FOR BY FRIENDS OF MIKE LEE, INC. D PAID FOR BY FRIENDS OF MIKE LEE, INC. DONATE NOW PAID FOR BY FRIENDS OF MIKE LEE, INC."
x_1046607579389169,1,0,0,0,0,0,0,0,1,Tim Ryan,TIM RYAN FOR OHIO,Please Read.,secure.actblue.com,🔵 URGENT: Tim Ryan leading,Help Tim win Ohio's battleground Senate race by chipping in today!,,"Notes. URGENT NEWS, DEMOCRATS:. Tim Ryan has a NARROW lead over. JD Vance.. We need all hands on deck to flip Ohio blue. and expand our Democratic Senate. majority. But, unfortunately our fundraising. is experiencing a """"summer slump"""".. Will you go all-in to help elect Tim Ryan. to the Senate by chipping in $10 ASAP?",
x_1046843495985110,0,0,0,0,0,0,0,1,1,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,Proud to have worked to provide Canton with critical funding for their downtown infrastructure. It'll create jobs and empower small businesses across Northern Georgia.,tribuneledgernews.com,New 180-foot pedestrian bridge coming to Canton,A new pedestrian bridge is coming to the Etowah River in Canton.,,,
x_1047428935924382,0,0,0,0,0,0,0,1,1,House Majority PAC,House Majority PAC,"As a corporate lobbyist, Adkins lobbied Congress to allow companies to exploit your private information for profit.",www.thehousemajoritypac.com,"If Adkins had her way, corporations could access your most personal records.",We can't let Amanda Adkins represent us in Congress,"Amanda Adkins lobbied Congress to allow companies to exploit. Your private information for profit corporations, constantly collecting data on us. We've seen what happens when Adkins lobbies Congress. We can't let her represent us there.",,"CORPORATE LOBBYIST AMANDA ADKINS Amanda Adkins lobbied Congress CORPORATE LOBBYIST AMANDA ADKINS LET COMPANIES EXPLOIT YOUR PERSONAL INFORMATION to allow companies to exploit your CORPORATE LOBBYIST AMANDA ADKINS LET COMPANIES EXPLOIT YOUR PERSONAL INFORMATION private information for profit. Corporations constantly collecting data on us. We've seen what happens when Adkins PAID FOR BY HOUSE MAJORITY PAC, NOT AUTHORIZED BYANY CANDIDATE OR CANDIDATE'S COMMITTEE. We've seen what happens when Adkins PAID FOR BY HOUSE PAC, NOTAUTHORIZED BYANY CANDIDATE OR CANDIDATE'S COMMITTEE. lobbies Congress. AN' L TOR ORATELO BYS PRESEN INS RE PAID FOR BY HOUSE PAC, BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. We can't let her represent us there. WE CAN'T LET CORPORATE LOBBYIST AMANDA ADKINS REPRESENT US IN CONGRESS PAID FOR BY HOUSE MAJORITY PAC, BYANY CANDIDATE OR CANDIDATE'S COMMITTEE. We can't let her represent us there."
